Date,Time,AT-101,AT-102,CO2,DENSIDAD,FLUJO,FT-101,LT-101,NIVEL_ACTIVAR,NIVEL_ANTIESPU,O2,PT-101,Q_O2,Q_CO2,RQ,SE-101,SET_POINT_GAS,SUSTRATO,SUSTRATO2,SV-101,TE-101,TE-102,TE-103,TE-106,,,,,,,,,,,
12/14/2023,23:42:03,4.88600016,0.045,2.41535974,1.14425004,11.80687523,44.45929718,40.71346664,46,0,19.18090439,1.11750007,1.73411751,2.37038374,1.3669107,435,54.74000168,11.73999977,0,279,31.96875191,26.26574707,142.8594055,19.87287903,,,,,,,,,,,
12/14/2023,23:42:33,4.91137505,0.07875001,2.40373206,1.1597501,11.92593765,44.45929718,39.46917725,46,0,19.17214012,1.10625005,1.74290657,2.35878038,1.35336018,435,54.74000168,11.73999977,0,279,31.95937538,26.53811646,142.6030579,19.90492249,,,,,,,,,,,
12/14/2023,23:43:03,4.90087509,0.09125001,2.42843509,1.1606251,11.83312511,44.45929718,41.85787582,46,0,19.10664177,1.11750007,1.80835342,2.3834312,1.31801188,435,54.74000168,11.73999977,0,279,31.95000076,26.79447937,141.4654846,19.95298767,,,,,,,,,,,
12/14/2023,23:43:33,4.88250017,0.09625001,2.43990207,1.15662503,11.7890625,44.45929718,46.10159683,46,0,19.14177322,1.11000001,1.77319717,2.39487433,1.35059679,435,54.74000168,11.73999977,0,280,31.97812653,27.05082703,142.2185364,19.98503113,,,,,,,,,,,
12/14/2023,23:44:03,4.87900019,0.035,2.4217639,1.14487505,11.88750076,44.45929718,39.44063568,46,0,19.17710114,1.10250008,1.73790932,2.37677455,1.36760557,435,54.74000168,11.73999977,0,280,31.99687576,27.29116821,141.7859192,19.8568573,,,,,,,,,,,
12/14/2023,23:44:33,4.88337517,0.09,2.42936826,1.15412509,11.85656261,44.45929718,39.59474564,46,0,19.11589241,1.11000001,1.79910088,2.3843627,1.32530797,435,54.74000168,11.73999977,0,280,32.04375076,27.49945068,141.9621582,19.39221191,,,,,,,,,,,
12/14/2023,23:45:03,4.90087509,0.07125001,2.45485187,1.15912509,11.78250027,44.45929718,45.70490646,46,0,19.12360001,1.11000001,1.79133987,2.4097929,1.34524608,435,54.74000168,11.73999977,0,280,32.04375076,27.77183533,142.9074707,18.87950134,,,,,,,,,,,
12/14/2023,23:45:33,4.89562511,0.08000001,2.43516302,1.15837502,11.60812569,44.45929718,39.48059082,46,0,19.16993904,1.10625005,1.7450428,2.3901453,1.36967719,435,54.74000168,11.73999977,0,281,32.07187653,27.96409607,143.3721314,18.52700806,,,,,,,,,,,
12/14/2023,23:46:03,4.87987518,0.09250001,2.43107438,1.157125,11.64281273,44.45929718,39.5605011,46,0,19.12428093,1.10250008,1.79071045,2.38606524,1.33246851,435,54.74000168,11.73999977,0,281,32.08125305,28.14033508,143.7726746,18.47894287,,,,,,,,,,,
12/14/2023,23:46:33,4.86850023,0.0375,2.45871639,1.14462507,11.87250042,44.45929718,42.4315033,46,0,19.10032463,1.1137501,1.81460762,2.41364908,1.33012176,435,54.74000168,11.73999977,0,281,32.13750076,28.30056763,143.0036011,18.51098633,,,,,,,,,,,
12/14/2023,23:47:03,4.88862514,0.08125,2.44277644,1.16025007,11.59593773,44.45929718,45.64212036,46,0,19.14717484,1.1137501,1.76778793,2.39774275,1.35635197,435,54.74000168,11.73999977,0,281,32.13750076,28.46078491,143.4362183,18.17453003,,,,,,,,,,,
12/14/2023,23:47:33,4.88775015,0.06,2.43072724,1.15687501,12.01406288,44.45929718,38.79565811,46,0,19.18251228,1.10625005,1.7324791,2.38571906,1.37705505,435,54.74000168,11.73999977,0,282,32.18437576,28.60498047,144.3014221,17.90214539,,,,,,,,,,,
12/14/2023,23:48:03,4.89650011,0.07375,2.42673302,1.15287507,11.85000038,44.45929718,39.69748688,46,0,19.13469696,1.09875,1.78030205,2.38173294,1.33782518,435,54.74000168,11.73999977,0,282,32.17500305,28.74919128,144.6378784,18.31872559,,,,,,,,,,,
12/14/2023,23:48:33,4.88250017,0.08875,2.44880414,1.16075003,11.82937527,44.45929718,39.71175766,46,0,19.07975578,1.10625005,1.83519745,2.40375757,1.30980873,435,54.74000168,11.73999977,0,282,32.10000229,28.36465454,143.5804138,18.59109497,,,,,,,,,,,
12/14/2023,23:49:03,4.85450029,0.07750001,2.45272088,1.15425003,11.79937553,44.45929718,42.9337883,46,0,19.13321877,1.11000001,1.78172493,2.40766644,1.35131204,435,54.74000168,11.73999977,0,282,32.05312729,26.57015991,143.8367615,18.6071167,,,,,,,,,,,
12/14/2023,23:49:33,4.85800028,0.07750001,2.43658328,1.15062511,11.73843765,44.45929718,46.35273743,46,0,19.17574692,1.09875,1.73923111,2.39156294,1.37506914,435,54.74000168,11.73999977,0,283,32.00625229,25.5607605,144.4456177,18.62313843,,,,,,,,,,,
12/14/2023,23:50:03,4.88337517,0.07250001,2.42145729,1.15900004,12.02812576,44.45929718,39.48059082,46,0,19.19027519,1.09875,1.72473526,2.37646842,1.37787437,435,54.74000168,11.73999977,0,283,32.00625229,25.19226074,144.605835,18.6872406,,,,,,,,,,,
12/14/2023,23:50:33,4.86412525,0.09125001,2.41738844,1.15525007,11.64937592,44.45929718,39.69748688,46,0,19.10945702,1.10250008,1.80555916,2.37240767,1.31394625,435,54.74000168,11.73999977,0,283,31.97812653,25.40054321,144.4936829,18.71928406,,,,,,,,,,,
12/14/2023,23:51:03,4.8755002,0.03875,2.43263817,1.14662504,12.00843811,44.45929718,43.6244278,46,0,19.10789871,1.10625005,1.80708694,2.38762546,1.32125652,435,54.74000168,11.73999977,0,283,31.94062614,25.64086914,144.3975525,18.76734924,,,,,,,,,,,
12/14/2023,23:51:33,4.85887527,0.035,2.41230464,1.14437509,11.84437561,44.45929718,41.98344421,46,0,19.15618134,1.10625005,1.75884819,2.36733484,1.34595752,435,56.10000229,11.73999977,0,284,31.95937538,25.83314514,144.3174439,18.7993927,,,,,,,,,,,
12/14/2023,23:52:03,4.86500025,0.045,2.40880537,1.1523751,11.98125076,44.45929718,39.4320755,46,0,19.16754913,1.09875,1.74748802,2.36384273,1.35270894,435,56.10000229,11.73999977,0,284,31.95937538,26.10551453,144.1251526,18.84745789,,,,,,,,,,,
12/14/2023,23:52:33,4.84487534,0.0475,2.42202544,1.14475,11.88750076,44.45929718,40.98458862,46,0,19.10131073,1.10250008,1.81369591,2.3770349,1.31060278,435,56.10000229,11.73999977,0,284,31.95937538,26.37789917,142.2185364,18.87950134,,,,,,,,,,,
12/14/2023,23:53:03,4.87025023,0.06,2.42499113,1.15625,11.97562504,44.45929718,45.18264771,46,0,19.12451935,1.09875,1.79048347,2.37999463,1.32924688,435,56.10000229,11.73999977,0,284,31.96875191,26.66629028,143.628479,18.92756653,,,,,,,,,,,
12/14/2023,23:53:33,4.84050035,0.07625,2.40991163,1.15062511,11.85187531,44.45929718,39.11529541,46,0,19.17132187,1.10250008,1.74371147,2.36494684,1.35627186,435,56.10000229,11.73999977,0,285,31.95937538,26.93867493,143.8848267,18.97563171,,,,,,,,,,,
12/14/2023,23:54:03,4.84137535,0.08875,2.40385246,1.15500009,11.78156281,44.45929718,39.50627518,46,0,19.13366508,1.10625005,1.78138161,2.35890031,1.32419705,435,56.10000229,11.73999977,0,285,31.96875191,27.16297913,143.9008484,19.42425537,,,,,,,,,,,
12/14/2023,23:54:33,4.86237526,0.05125,2.44083095,1.15387511,11.96531296,44.45929718,39.52339935,46,0,19.07861328,1.10250008,1.83635521,2.39580107,1.30465019,435,56.10000229,11.73999977,0,285,31.89375114,27.06684875,142.9715576,19.63253784,,,,,,,,,,,
12/14/2023,23:55:03,4.83174992,0.06125,2.44689035,1.15012503,11.84156322,44.45929718,42.09474564,46,0,19.10220337,1.10250008,1.81275177,2.40184784,1.32497334,435,56.10000229,11.73999977,0,285,31.84687614,26.36187744,143.3240662,19.6645813,,,,,,,,,,,
12/14/2023,23:55:33,4.83174992,0.03625,2.42992687,1.14437509,11.94937515,44.45929718,46.13013458,46,0,19.15851974,1.10250008,1.75647163,2.38492012,1.35779023,435,56.10000229,11.73999977,0,286,31.82812691,25.54473877,143.4041748,19.69664001,,,,,,,,,,,
12/14/2023,23:56:03,4.85975027,0.08625001,2.42123914,1.15925002,11.85187531,44.45929718,39.35502243,46,0,19.18481636,1.10250008,1.73019409,2.37625074,1.37340128,435,56.10000229,11.73999977,0,286,31.80000114,25.30441284,143.2920227,19.72868347,,,,,,,,,,,
12/14/2023,23:56:33,4.85537529,0.06500001,2.42616296,1.15775001,11.89968777,44.45929718,42.28595734,46,0,19.12719536,1.10625005,1.78780365,2.38116407,1.33189356,435,56.10000229,11.73999977,0,286,31.79062653,25.4486084,143.0997315,19.77674866,,,,,,,,,,,
12/14/2023,23:57:03,4.83700037,0.035,2.44052315,1.14750004,12.03281307,44.45929718,46.32705307,46,0,19.12746429,1.10625005,1.7875061,2.39549422,1.340132,435,56.10000229,11.73999977,0,287,31.78125191,25.59280396,142.8594055,19.80879211,,,,,,,,,,,
12/14/2023,23:57:33,4.85012531,0.0825,2.42841005,1.15875006,11.85093784,44.45929718,39.66609192,46,0,19.16814995,1.10625005,1.74684525,2.3834064,1.36440611,435,56.10000229,11.73999977,0,287,31.75312614,25.76905823,142.6030579,19.84083557,,,,,,,,,,,
12/14/2023,23:58:03,4.82474995,0.06125,2.43837953,1.14675009,11.88843822,44.45929718,43.71289825,46,0,19.1228466,1.10625005,1.79212761,2.39335489,1.33548236,435,56.10000229,11.73999977,0,287,31.75312614,25.9773407,142.1383972,19.87287903,,,,,,,,,,,
12/14/2023,23:58:33,4.83612537,0.09375001,2.43521738,1.15850008,11.81906319,44.45929718,45.05422211,46,0,19.12803459,1.10250008,1.78694725,2.39019966,1.33758831,435,56.10000229,11.73999977,0,288,31.80000114,26.24972534,142.4428406,19.90492249,,,,,,,,,,,
12/14/2023,23:59:03,4.82562494,0.035,2.421767,1.1458751,12.02343845,44.45929718,39.32362747,46,0,19.15298653,1.10250008,1.76202393,2.37677741,1.34889054,435,56.10000229,11.73999977,0,288,31.79062653,26.49005127,142.2666016,19.95298767,,,,,,,,,,,
12/14/2023,23:59:33,4.84400034,0.0525,2.43965602,1.15075004,11.90250015,44.45929718,39.48629761,46,0,19.06674957,1.09500003,1.84822273,2.39462876,1.29563868,435,56.10000229,11.73999977,0,288,31.81875038,26.74641418,141.9781799,19.98503113,,,,,,,,,,,
12/15/2023,0:00:03,4.81687498,0.05,2.47385931,1.14462507,11.80875015,44.45929718,42.29166412,46,0,19.09786797,1.10625005,1.81703186,2.42876029,1.3366636,435,56.10000229,11.73999977,0,288,31.80937576,26.97071838,142.298645,19.9690094,,,,,,,,,,,
12/15/2023,0:00:33,4.84312534,0.08375001,2.44832683,1.1606251,11.90250015,44.45929718,46.21004486,46,0,19.14138222,1.11000001,1.77357101,2.40328169,1.35505247,435,56.10000229,11.73999977,0,289,31.81875038,27.19503784,142.5069275,19.5524292,,,,,,,,,,,
12/15/2023,0:01:03,4.83350039,0.08625001,2.43520999,1.16075003,11.73656273,44.45929718,40.27397156,46,0,19.17129517,1.10625005,1.74368668,2.39019203,1.37076926,435,56.10000229,11.73999977,0,289,31.85625076,27.41934204,143.0036011,19.08778381,,,,,,,,,,,
12/15/2023,0:01:33,4.82124996,0.03625,2.4429059,1.14475,11.8162508,44.45929718,44.27225876,46,0,19.13005447,1.10625005,1.7849102,2.39787197,1.34341323,435,56.10000229,11.73999977,0,289,31.85625076,27.59558105,143.5643921,18.78337097,,,,,,,,,,,
12/15/2023,0:02:03,4.82212496,0.03625,2.44156671,1.14512503,11.92500019,44.45658493,41.1872139,46,0,19.13265038,1.10250008,1.78231812,2.3965354,1.34461713,435,56.10000229,11.73999977,0,290,31.90312576,27.80387878,143.9008484,18.52700806,,,,,,,,,,,
12/15/2023,0:02:33,4.80900002,0.045,2.43827009,1.1458751,11.85187531,44.45929718,41.75228119,46,0,19.13364983,1.11000001,1.78132439,2.39324594,1.34352052,435,56.10000229,11.73999977,0,290,31.92187691,27.9801178,143.5323486,18.62313843,,,,,,,,,,,
12/15/2023,0:03:03,4.81075001,0.08125,2.45066643,1.15600002,11.71406269,44.45929718,45.616436,46,0,19.10072327,1.09875,1.81422615,2.40561604,1.32597363,435,56.10000229,11.73999977,0,290,31.95000076,28.14033508,144.1251526,18.28668213,,,,,,,,,,,
12/15/2023,0:03:33,4.81599998,0.08875,2.43568349,1.15550005,11.72062588,44.45929718,39.20947266,46,0,19.13590622,1.10250008,1.77907562,2.39066458,1.34376788,435,56.10000229,11.73999977,0,291,31.96875191,28.30056763,144.4936829,18.01429749,,,,,,,,,,,
12/15/2023,0:04:03,4.83700037,0.09500001,2.44361544,1.16050005,14.83125019,44.45929718,39.66038513,46,0,19.10056496,-0.20625001,1.81439781,2.3985796,1.32197011,435,56.10000229,11.73999977,0,291,31.98750114,28.42874146,143.7085877,18.15849304,,,,,,,,,,,
12/15/2023,0:04:33,4.82562494,0.05875,2.47815108,1.14712501,11.73093796,44.45929718,40.63641357,46,0,19.07125854,-0.20625001,1.84363365,2.433043,1.31969976,435,56.10000229,11.73999977,0,291,31.91250038,28.47680664,143.980957,18.46292114,,,,,,,,,,,
12/15/2023,0:05:03,4.95512533,0.09125001,2.46933317,1.15587509,10.35562515,44.45929718,44.14668655,46,0,19.09013367,0.99000001,1.8247757,2.42424369,1.32851601,435,56.10000229,11.73999977,0,291,31.87500191,26.90663147,144.0931091,18.4949646,,,,,,,,,,,
12/15/2023,0:05:33,4.99800014,0.08625001,2.45718241,1.16100001,11.70468807,44.45929718,42.26312637,46,0,19.10633469,1.09125006,1.80859947,2.41211843,1.3336941,435,56.10000229,11.73999977,0,292,31.86562538,25.83314514,143.9168701,18.51098633,,,,,,,,,,,
12/15/2023,0:06:03,5.00412512,0.07750001,2.45203042,1.15987504,11.73937511,44.45929718,42.39725876,46,0,19.12626839,1.09125006,1.78867722,2.40697742,1.34567451,435,56.10000229,11.73999977,0,292,31.83750153,25.20828247,143.5643921,18.55905151,,,,,,,,,,,
12/15/2023,0:06:33,4.98662519,0.03875,2.45099831,1.14487505,11.90062523,44.45929718,46.2442894,46,0,19.09886932,1.09125006,1.81607819,2.40594721,1.32480371,435,56.10000229,11.73999977,0,293,31.82812691,25.35247803,143.1798706,18.6071167,,,,,,,,,,,
12/15/2023,0:07:03,4.98225021,0.05,2.43166709,1.14762509,11.71406269,44.45929718,39.38926697,46,0,19.12720108,1.0875001,1.78778839,2.38665652,1.33497703,435,56.10000229,11.73999977,0,293,31.80000114,25.59280396,142.891449,18.65518188,,,,,,,,,,,
12/15/2023,0:07:33,4.97962523,0.04125,2.41658068,1.14487505,11.73468781,44.45929718,39.56906128,46,0,19.11349297,1.09500003,1.80152893,2.37160182,1.31643832,435,56.10000229,11.73999977,0,293,31.80000114,25.73701477,141.9301148,18.67120361,,,,,,,,,,,
12/15/2023,0:08:03,5.00325012,0.06,2.40836644,1.15312505,11.82937527,44.45929718,39.98002243,46,0,19.08897209,1.0875001,1.82606506,2.36340451,1.29426086,435,56.10000229,11.73999977,0,293,31.80000114,25.96131897,142.1704712,18.71928406,,,,,,,,,,,
12/15/2023,0:08:33,5.00237513,0.06,2.38381982,1.15662503,11.86968803,44.45929718,42.80821609,46,0,19.13022423,1.0875001,1.78486443,2.33890939,1.31041288,435,56.10000229,11.73999977,0,293,31.80937576,26.23370361,142.2505798,18.76734924,,,,,,,,,,,
12/15/2023,0:09:03,4.97350025,0.07625,2.33029485,1.15037501,11.71031284,44.45929718,45.86186981,46,0,19.17915726,1.09500003,1.73604393,2.28549671,1.31649709,435,56.10000229,11.73999977,0,293,31.81875038,26.49005127,141.8980713,18.81541443,,,,,,,,,,,
12/15/2023,0:09:33,4.96562529,0.05,2.29840636,1.14550006,11.78250027,44.45929718,40.37670898,46,0,19.19405556,1.09500003,1.72121048,2.25367498,1.30935466,435,56.10000229,11.73999977,0,294,31.80937576,26.77845764,141.9301148,18.84745789,,,,,,,,,,,
12/15/2023,0:10:03,4.9621253,0.0675,2.29169846,1.148,11.75906277,44.45658493,43.21061325,46,0,19.15896416,1.09875,1.75631714,2.24698067,1.27937067,435,56.10000229,11.73999977,0,294,31.83750153,27.0348053,141.8179627,18.89552307,,,,,,,,,,,
12/15/2023,0:10:33,4.9848752,0.09250001,2.28935766,1.16100001,11.76093769,44.45929718,46.08732605,46,0,19.14762688,1.09875,1.76765823,2.24464488,1.26984096,435,56.10000229,11.73999977,0,295,31.84687614,27.27514648,142.2185364,18.92756653,,,,,,,,,,,
12/15/2023,0:11:03,4.96562529,0.0375,2.2919004,1.14537501,11.80593777,44.45929718,39.34360504,46,0,19.17076492,1.09875,1.74451637,2.24718237,1.28814065,435,56.10000229,11.73999977,0,295,31.86562538,27.49945068,143.1317749,18.95960999,,,,,,,,,,,
12/15/2023,0:11:33,4.95950031,0.08500001,2.30940747,1.15225005,11.83312511,44.45929718,39.51769257,46,0,19.11017418,1.09500003,1.80507088,2.26465249,1.25460589,435,56.10000229,11.73999977,0,295,31.90312576,27.69172668,143.4362183,19.00767517,,,,,,,,,,,
12/15/2023,0:12:03,4.97175026,0.05,2.33200717,1.15387511,11.8631258,44.45929718,40.96461105,46,0,19.10224724,1.09500003,1.81295013,2.28720498,1.26159286,435,56.10000229,11.73999977,0,295,31.94062614,27.88398743,143.9489136,19.03971863,,,,,,,,,,,
12/15/2023,0:12:33,4.96912527,0.07000001,2.32234406,1.15512502,11.87343788,44.45929718,44.53481674,46,0,19.13886261,1.09125006,1.77635384,2.27756238,1.28215575,435,56.10000229,11.73999977,0,295,31.95937538,28.06022644,144.3174439,19.07176208,,,,,,,,,,,
12/15/2023,0:13:03,4.96650028,0.09625001,2.30212975,1.16025007,11.67750072,44.45929718,40.94463348,46,0,19.18364716,1.10250008,1.73161316,2.2573905,1.30363441,435,56.10000229,11.73999977,0,296,31.97812653,28.22045898,143.7085877,19.135849,,,,,,,,,,,
12/15/2023,0:13:33,4.95512533,0.045,2.3222723,1.15112507,11.92781258,44.45929718,43.27339935,46,0,19.16503716,1.10250008,1.75017929,2.27749062,1.30128992,435,56.10000229,11.73999977,0,296,31.97812653,28.38067627,143.8688049,19.56845093,,,,,,,,,,,
12/15/2023,0:14:03,4.93937492,0.04,2.34387207,1.1450001,11.94281292,44.45929718,46.50399399,46,0,19.13650322,1.10250008,1.77866936,2.29904532,1.29256475,435,56.10000229,11.73999977,0,297,31.91250038,28.06022644,144.5257263,19.76072693,,,,,,,,,,,
12/15/2023,0:14:33,4.96125031,0.055,2.34545493,1.15100002,11.83125019,44.45929718,39.22945023,46,0,19.15331841,1.09875,1.76185036,2.30062485,1.30580032,435,56.10000229,11.73999977,0,297,31.86562538,26.89060974,144.7340088,19.76072693,,,,,,,,,,,
12/15/2023,0:15:03,4.92799997,0.04,2.37373304,1.14475,11.82750034,44.45929718,39.79737091,46,0,19.08470535,1.09875,1.83040428,2.32884359,1.27231109,435,56.10000229,11.73999977,0,297,31.86562538,25.91325378,144.1091309,19.84083557,,,,,,,,,,,
12/15/2023,0:15:33,4.92362499,0.05375,2.3812964,1.14762509,11.82187557,44.45929718,42.95091248,46,0,19.11194038,1.10250008,1.80315399,2.33639121,1.29572475,435,56.10000229,11.73999977,0,297,31.84687614,25.76905823,143.8527832,19.8568573,,,,,,,,,,,
12/15/2023,0:16:03,4.94812536,0.06125,2.36702514,1.15312505,11.82000065,44.45929718,46.21575165,46,0,19.16121483,1.10625005,1.75390816,2.32214975,1.32398593,435,56.10000229,11.73999977,0,298,31.84687614,25.92927551,144.3815308,19.88890076,,,,,,,,,,,
12/15/2023,0:16:33,4.94725037,0.06625,2.35890722,1.15762508,11.88375092,44.45929718,39.52910614,46,0,19.18034744,1.10625005,1.73479271,2.31404924,1.33390534,435,56.10000229,11.73999977,0,298,31.82812691,26.05744934,144.4936829,19.93696594,,,,,,,,,,,
12/15/2023,0:17:03,4.93937492,0.0575,2.37990284,1.1523751,11.90062523,44.45929718,39.69463348,46,0,19.11825371,1.10625005,1.79684448,2.33500075,1.2995007,435,56.10000229,11.73999977,0,298,31.84687614,26.24972534,144.4456177,19.95298767,,,,,,,,,,,
12/15/2023,0:17:33,4.90962505,0.05375,2.4009831,1.14525008,11.80218792,44.45929718,42.14326096,46,0,19.09899902,1.10250008,1.81605339,2.35603666,1.29733884,435,56.10000229,11.73999977,0,298,31.85625076,26.47402954,144.3334656,19.98503113,,,,,,,,,,,
12/15/2023,0:18:03,4.94287539,0.075,2.40117764,1.1597501,11.84906292,44.45929718,44.20376587,46,0,19.12323189,1.09875,1.79182053,2.35623097,1.31499279,435,56.10000229,11.73999977,0,298,31.84687614,26.65026855,144.2052918,19.92094421,,,,,,,,,,,
12/15/2023,0:18:33,4.90962505,0.08625001,2.38118124,1.15350008,11.70000076,44.45929718,46.58104706,46,0,19.16278648,1.10625005,1.75230789,2.33627629,1.33325672,435,56.10000229,11.73999977,0,299,31.87500191,26.89060974,143.45224,19.50436401,,,,,,,,,,,
12/15/2023,0:19:03,4.91137505,0.0375,2.37016129,1.14575005,11.77781296,44.45929718,41.38127518,46,0,19.17359734,1.10250008,1.74151993,2.32527995,1.3352015,435,56.10000229,11.73999977,0,299,31.89375114,27.1469574,142.8594055,19.03971863,,,,,,,,,,,
12/15/2023,0:19:33,4.921875,0.09625001,2.38857651,1.15875006,11.73937511,44.45929718,46.01597977,46,0,19.11282921,1.09875,1.802248,2.34365606,1.30040705,435,56.10000229,11.73999977,0,300,31.90312576,27.4513855,143.4842835,18.57507324,,,,,,,,,,,
12/15/2023,0:20:03,4.91837502,0.0975,2.39662385,1.16087508,11.76375008,44.45929718,39.58333206,46,0,19.14291382,1.09875,1.77214813,2.35168672,1.32702601,435,56.10000229,11.73999977,0,300,31.95000076,27.65966797,143.6445007,18.6071167,,,,,,,,,,,
12/15/2023,0:20:33,4.90350008,0.03875,2.40056872,1.14575005,11.80218792,44.45929718,39.77168655,46,0,19.10225296,1.09500003,1.81280136,2.35562301,1.299438,435,56.10000229,11.73999977,0,300,31.95000076,27.85194397,143.628479,18.47894287,,,,,,,,,,,
12/15/2023,0:21:03,4.91487503,0.04125,2.41888452,1.14750004,12.00562572,44.45929718,43.1820755,46,0,19.07018089,1.10250008,1.84483337,2.37390041,1.2867831,435,56.10000229,11.73999977,0,300,31.97812653,28.02818298,143.5163269,18.31872559,,,,,,,,,,,
12/15/2023,0:21:33,4.89737511,0.08000001,2.41282773,1.15162504,11.56968784,44.45929718,42.30593491,46,0,19.12636566,1.09875,1.78866196,2.36785674,1.32381451,435,56.10000229,11.73999977,0,301,31.95000076,28.10829163,143.3240662,18.17453003,,,,,,,,,,,
12/15/2023,0:22:03,4.921,0.06,2.38917065,1.15312505,11.93718815,44.45929718,39.66894913,46,0,19.14760399,1.10250008,1.76747131,2.34424901,1.32632935,435,56.10000229,11.73999977,0,301,31.94062614,27.57955933,143.0997315,18.14247131,,,,,,,,,,,
12/15/2023,0:22:33,4.9000001,0.09625001,2.41731358,1.15900004,11.70468807,44.45929718,40.18835449,46,0,19.08174706,1.10250008,1.83327103,2.37233281,1.29404366,435,56.10000229,11.73999977,0,301,31.94062614,27.32321167,142.8594055,18.30270386,,,,,,,,,,,
12/15/2023,0:23:03,4.89387512,0.09500001,2.41784763,1.15987504,11.67093754,44.45929718,43.69006729,46,0,19.11042213,1.09875,1.80459595,2.37286592,1.31490147,435,56.10000229,11.73999977,0,301,31.94062614,27.16297913,142.7792969,18.15849304,,,,,,,,,,,
12/15/2023,0:23:33,4.89212513,0.08750001,2.40428567,1.1532501,11.75625038,44.45929718,46.03310394,46,0,19.15370178,1.09125006,1.76134491,2.35933256,1.33950627,435,56.10000229,11.73999977,0,302,31.95937538,27.06684875,141.8660278,17.91816711,,,,,,,,,,,
12/15/2023,0:24:03,4.8982501,0.09500001,2.38379431,1.160375,11.6990633,44.45929718,39.65182495,46,0,19.15573502,1.10250008,1.75935555,2.33888388,1.32939804,435,56.10000229,11.73999977,0,302,31.96875191,27.13093567,142.5069275,17.82203674,,,,,,,,,,,
12/15/2023,0:24:33,4.89212513,0.0375,2.40344787,1.1458751,11.83781338,44.45929718,39.85730362,46,0,19.08683777,1.09500003,1.82821083,2.35849619,1.29005706,435,56.10000229,11.73999977,0,302,31.99687576,27.29116821,142.4428406,18.0783844,,,,,,,,,,,
12/15/2023,0:25:03,4.87725019,0.0575,2.41790271,1.14600003,11.95125008,44.45929718,42.70833206,46,0,19.09669113,1.09875,1.81832695,2.37292075,1.30500221,435,56.10000229,11.73999977,0,302,31.94062614,27.38729858,142.2345581,18.22259521,,,,,,,,,,,
12/15/2023,0:25:33,4.90262508,0.08750001,2.40951705,1.16100001,11.71406269,44.45929718,46.52397156,46,0,19.1411438,1.09875,1.77389145,2.36455297,1.33297503,435,56.10000229,11.73999977,0,303,31.94062614,26.89060974,141.9461365,18.2706604,,,,,,,,,,,
12/15/2023,0:26:03,4.90350008,0.045,2.38326526,1.14875007,11.93812561,44.45929718,40.37670898,46,0,19.16604233,1.09875,1.74904823,2.33835602,1.33693051,435,56.10000229,11.73999977,0,303,31.94062614,26.698349,142.2826233,18.31872559,,,,,,,,,,,
12/15/2023,0:26:33,4.89125013,0.04875,2.38632226,1.1532501,11.78250027,44.45929718,44.489151,46,0,19.11937332,1.09875,1.79570961,2.34140658,1.30388927,435,56.10000229,11.73999977,0,303,31.90312576,26.53811646,142.8273621,18.35076904,,,,,,,,,,,
12/15/2023,0:27:03,4.87200022,0.04625,2.39213848,1.14475,11.8359375,44.45929718,45.31392288,46,0,19.12090492,1.09875,1.79416656,2.34721088,1.30824578,435,56.10000229,11.73999977,0,304,31.92187691,26.52209473,142.9555359,18.39883423,,,,,,,,,,,
12/15/2023,0:27:33,4.88862514,0.09625001,2.38735676,1.16000009,11.74031258,44.45929718,39.58618546,46,0,19.14078903,1.09125006,1.77429199,2.34243894,1.32021046,435,56.10000229,11.73999977,0,304,31.93125153,26.63424683,143.2920227,18.44689941,,,,,,,,,,,
12/15/2023,0:28:03,4.89650011,0.09250001,2.40943265,1.16100001,11.67375088,44.45929718,40.11700821,46,0,19.06853104,1.09500003,1.8465023,2.36446857,1.28051209,435,56.10000229,11.73999977,0,304,31.94062614,26.82652283,143.8207398,18.4949646,,,,,,,,,,,
12/15/2023,0:28:33,4.87812519,0.0975,2.42488241,1.16087508,11.81156254,44.45929718,43.94691467,46,0,19.08899879,1.10250008,1.82600403,2.37988591,1.30333006,435,56.10000229,11.73999977,0,304,31.94062614,27.0348053,144.157196,18.52700806,,,,,,,,,,,
12/15/2023,0:29:03,4.87375021,0.0375,2.40762401,1.14475,11.84156322,44.45929718,45.39668655,46,0,19.13990021,1.09500003,1.77513695,2.36266398,1.33097565,435,56.10000229,11.73999977,0,305,31.97812653,27.27514648,143.8207398,18.57507324,,,,,,,,,,,
12/15/2023,0:29:33,4.86237526,0.06375001,2.39696717,1.15025008,11.84343815,44.45658493,39.65182495,46,0,19.15126991,1.09500003,1.76379013,2.35202932,1.33350861,435,56.10000229,11.73999977,0,305,31.95000076,27.46740723,143.9649353,19.135849,,,,,,,,,,,
12/15/2023,0:30:03,4.86237526,0.08500001,2.42794442,1.15350008,11.671875,44.45929718,40.01141357,46,0,19.07534599,1.09500003,1.83965111,2.38294148,1.29532254,435,56.10000229,11.73999977,0,305,31.87500191,27.24310303,144.5097046,19.26403809,,,,,,,,,,,
12/15/2023,0:30:33,4.88337517,0.09375001,2.42701554,1.16025007,11.76375008,44.45929718,43.64440536,46,0,19.08716202,1.10250008,1.82783508,2.38201451,1.30318892,435,56.10000229,11.73999977,0,305,31.84687614,26.18562317,144.7019653,19.28005981,,,,,,,,,,,
